rule,question,answer
"With regards to any template inserted via the include tag: FIRST, an isolated semantic analysis is performed on the included template; then, SECOND, semantic analysis is performed on the master template, whereupon reaching the include tag it is determined whether or not the included template’s application scope expectation is satisfied by the values being passed into that template by the master template.",What is the flow of analysis when a template is included?,"With regards to any template inserted via the include tag: FIRST, an isolated semantic analysis is performed on the included template; then, SECOND, semantic analysis is performed on the master template, whereupon reaching the include tag it is determined whether or not the included template’s application scope expectation is satisfied by the values being passed into that template by the master template."
"With regards to any template inserted via the include tag: FIRST, an isolated semantic analysis is performed on the included template; then, SECOND, semantic analysis is performed on the master template, whereupon reaching the include tag it is determined whether or not the included template’s application scope expectation is satisfied by the values being passed into that template by the master template.",Can the master template pass variables to the included template that are not defined in the included template?,"Yes, the master template can pass variables to the included template, but these variables must be defined in the included template's scope or be passed as arguments to the include tag."
"With regards to any template inserted via the include tag: FIRST, an isolated semantic analysis is performed on the included template; then, SECOND, semantic analysis is performed on the master template, whereupon reaching the include tag it is determined whether or not the included template’s application scope expectation is satisfied by the values being passed into that template by the master template.",What happens if the included template is not found or cannot be loaded?,"The master template will not apply the included template, and the error will be reported, preventing the master template from continuing to execute."
"An included template’s application scope expectation is defined by that file’s schema-definition and user-function-definition files if they exist; if they don’t exist, it is defined as all of the “application” and “user-function” scoped values consumed and required by that template in its execution. If the only keyword IS USED in the include tag, then the included template’s application scope expectation is only compared to whatever values are supplied using the include tag’s with argument, to determine if they are sufficient. However, if the only keyword IS NOT USED in the include tag, the contents of the current scope, plus whatever values are supplied using the include tag’s with argument, are compared to the included template’s application scope expectation.",What happens if a template does not have a schema-definition or user-function-definition file?,"If a template does not have a schema-definition or user-function-definition file, its application scope expectation is defined as all of the 'application' and 'user-function' scoped values consumed and required by that template in its execution."
"An included template’s application scope expectation is defined by that file’s schema-definition and user-function-definition files if they exist; if they don’t exist, it is defined as all of the “application” and “user-function” scoped values consumed and required by that template in its execution. If the only keyword IS USED in the include tag, then the included template’s application scope expectation is only compared to whatever values are supplied using the include tag’s with argument, to determine if they are sufficient. However, if the only keyword IS NOT USED in the include tag, the contents of the current scope, plus whatever values are supplied using the include tag’s with argument, are compared to the included template’s application scope expectation.",How does the inclusion of a template with only the 'IS USED' keyword affect the scope comparison?,"If the only keyword used in the include tag is 'IS USED', the included template's application scope expectation is only compared to whatever values are supplied using the include tag's 'with' argument, to determine if they are sufficient."
"An included template’s application scope expectation is defined by that file’s schema-definition and user-function-definition files if they exist; if they don’t exist, it is defined as all of the “application” and “user-function” scoped values consumed and required by that template in its execution. If the only keyword IS USED in the include tag, then the included template’s application scope expectation is only compared to whatever values are supplied using the include tag’s with argument, to determine if they are sufficient. However, if the only keyword IS NOT USED in the include tag, the contents of the current scope, plus whatever values are supplied using the include tag’s with argument, are compared to the included template’s application scope expectation.",What happens if the only keyword is NOT used in the include tag?,"If the only keyword is NOT used in the include tag, the contents of the current scope, plus whatever values are supplied using the include tag's 'with' argument, are compared to the included template's application scope expectation."
"An included template’s application scope expectation is defined by that file’s schema-definition and user-function-definition files if they exist; if they don’t exist, it is defined as all of the “application” and “user-function” scoped values consumed and required by that template in its execution. If the only keyword IS USED in the include tag, then the included template’s application scope expectation is only compared to whatever values are supplied using the include tag’s with argument, to determine if they are sufficient. However, if the only keyword IS NOT USED in the include tag, the contents of the current scope, plus whatever values are supplied using the include tag’s with argument, are compared to the included template’s application scope expectation.",What if a template has both a schema-definition and a user-function-definition file?,"If a template has both a schema-definition and a user-function-definition file, its application scope expectation is defined by those files."
"An included template’s application scope expectation is defined by that file’s schema-definition and user-function-definition files if they exist; if they don’t exist, it is defined as all of the “application” and “user-function” scoped values consumed and required by that template in its execution. If the only keyword IS USED in the include tag, then the included template’s application scope expectation is only compared to whatever values are supplied using the include tag’s with argument, to determine if they are sufficient. However, if the only keyword IS NOT USED in the include tag, the contents of the current scope, plus whatever values are supplied using the include tag’s with argument, are compared to the included template’s application scope expectation.",How does the inclusion of a template with a 'with' argument affect the scope comparison?,"The inclusion of a template with a 'with' argument allows the user to provide specific values for the template's scope, which are then compared to the template's application scope expectation."
If no schema-definition or user-function-definition files are provided for the master template--and by implication if the application scope is to be dynamically calculated for the master template--then the application scope expectation of the included template is accreted to the application scope of the master template.,What happens if a master template does not have a schema-definition or user-function-definition file?,The application scope expectation of the included template is accreted to the application scope of the master template.
If no schema-definition or user-function-definition files are provided for the master template--and by implication if the application scope is to be dynamically calculated for the master template--then the application scope expectation of the included template is accreted to the application scope of the master template.,How does this rule affect the dynamic calculation of the application scope for the master template?,"If the application scope is to be dynamically calculated for the master template, then the rule applies."
If no schema-definition or user-function-definition files are provided for the master template--and by implication if the application scope is to be dynamically calculated for the master template--then the application scope expectation of the included template is accreted to the application scope of the master template.,What if the master template has both schema-definition and user-function-definition files?,The rule does not apply in this case.
If no schema-definition or user-function-definition files are provided for the master template--and by implication if the application scope is to be dynamically calculated for the master template--then the application scope expectation of the included template is accreted to the application scope of the master template.,Can the application scope of the included template be modified by the master template?,"No, the application scope of the included template is accreted to the application scope of the master template."
If no schema-definition or user-function-definition files are provided for the master template--and by implication if the application scope is to be dynamically calculated for the master template--then the application scope expectation of the included template is accreted to the application scope of the master template.,What if the included template does not have a schema-definition or user-function-definition file?,The application scope expectation of the included template is accreted to the application scope of the master template.
